,names,names_country,split
3642,Kozu,Japanese,train
3643,Kubo,Japanese,train
3644,Kubota,Japanese,test
3645,Kudara,Japanese,train
3646,Kudo,Japanese,test
3647,Kuga,Japanese,train
3648,Kumagae,Japanese,train
3649,Kumasaka,Japanese,test
3650,Kunda,Japanese,valid
3651,Kunikida,Japanese,train
3652,Kunisada,Japanese,train
3653,Kuno,Japanese,train
3654,Kunomasu,Japanese,train
3655,Kuramochi,Japanese,train
3656,Kuramoto,Japanese,train
3657,Kurata,Japanese,valid
3658,Kurkawa,Japanese,train
3659,Kurmochi,Japanese,test
3660,Kuroda,Japanese,train
3661,Kurofuji,Japanese,valid
3662,Kurogane,Japanese,train
3663,Kurohiko,Japanese,train
3664,Kuroki,Japanese,train
3665,Kurosawa,Japanese,train
3666,Kurusu,Japanese,train
3667,Kusatsu,Japanese,train
3668,Kusonoki,Japanese,test
3669,Kusuhara,Japanese,train
3670,Kusunoki,Japanese,train
3671,Kuwabara,Japanese,train
3672,Kwakami,Japanese,valid
3673,Kyubei,Japanese,train
3674,Maeda,Japanese,train
3675,Maehata,Japanese,train
3676,Maeno,Japanese,train
3677,Maita,Japanese,train
3678,Makiguchi,Japanese,train
3679,Makino,Japanese,train
3680,Makioka,Japanese,test
3681,Makuda,Japanese,train
3682,Marubeni,Japanese,train
3683,Marugo,Japanese,train
3684,Marusa,Japanese,train
3685,Maruya,Japanese,train
3686,Maruyama,Japanese,train
3687,Masanobu,Japanese,train
3688,Masaoka,Japanese,train
3689,Mashita,Japanese,train
3690,Masoni,Japanese,train
3691,Masudu,Japanese,train
3692,Masuko,Japanese,train
3693,Masuno,Japanese,train
3694,Masuzoe,Japanese,train
3695,Matano,Japanese,train
3696,Matokai,Japanese,test
3697,Matoke,Japanese,train
3698,Matsuda,Japanese,test
3699,Matsukata,Japanese,train
3700,Matsuki,Japanese,train
3701,Matsumara,Japanese,train
3702,Matsumoto,Japanese,train
3703,Matsumura,Japanese,train
3704,Matsuo,Japanese,train
3705,Matsuoka,Japanese,train
3706,Matsura,Japanese,train
3707,Matsushina,Japanese,test
3708,Matsushita,Japanese,train
3709,Matsuya,Japanese,valid
3710,Matsuzawa,Japanese,train
3711,Mayuzumi,Japanese,valid
3712,Mazaki,Japanese,train
3713,Mazawa,Japanese,train
3714,Mazuka,Japanese,test
3715,Mifune,Japanese,test
3716,Mihashi,Japanese,valid
3717,Miki,Japanese,train
3718,Mimasuya,Japanese,valid
3719,Minabuchi,Japanese,train
3720,Minami,Japanese,train
3721,Minamoto,Japanese,train
3722,Minatoya,Japanese,train
3723,Minobe,Japanese,train
3724,Mishima,Japanese,train
3725,Mitsubishi,Japanese,test
3726,Mitsuharu,Japanese,train
3727,Mitsui,Japanese,train
3728,Mitsukuri,Japanese,train
3729,Mitsuwa,Japanese,train
3730,Mitsuya,Japanese,train
3731,Mitzusaka,Japanese,test
3732,Miura,Japanese,train
3733,Miwa,Japanese,train
3734,Miyagi,Japanese,train
3735,Miyahara,Japanese,test
3736,Miyajima,Japanese,train
3737,Miyake,Japanese,train
3738,Miyamae,Japanese,train
3739,Miyamoto,Japanese,valid
3740,Miyazaki,Japanese,train
3741,Miyazawa,Japanese,train
3742,Miyoshi,Japanese,train
3743,Mizoguchi,Japanese,train
3744,Mizumaki,Japanese,valid
3745,Mizuno,Japanese,train
3746,Mizutani,Japanese,train
3747,Modegi,Japanese,train
3748,Momotami,Japanese,valid
3749,Momotani,Japanese,train
3750,Monomonoi,Japanese,train
3751,Mori,Japanese,test
3752,Moriguchi,Japanese,train
3753,Morimoto,Japanese,valid
3754,Morinaga,Japanese,train
3755,Morioka,Japanese,train
3756,Morishita,Japanese,train
3757,Morisue,Japanese,train
3758,Morita,Japanese,train
3759,Morri,Japanese,train
3760,Moto,Japanese,train
3761,Motoori,Japanese,test
3762,Motoyoshi,Japanese,test
3763,Munakata,Japanese,train
3764,Munkata,Japanese,train
3765,Muraguchi,Japanese,train
3766,Murakami,Japanese,test
3767,Muraoka,Japanese,test
3768,Murasaki,Japanese,train
3769,Murase,Japanese,test
3770,Murata,Japanese,train
3771,Murkami,Japanese,train
3772,Muro,Japanese,train
3773,Muruyama,Japanese,valid
3774,Mushanaokoji,Japanese,test
3775,Mushashibo,Japanese,train
3776,Muso,Japanese,train
3777,Mutsu,Japanese,train
3778,Nagahama,Japanese,train
3779,Nagai,Japanese,test
3780,Nagano,Japanese,train
3781,Nagasawa,Japanese,train
3782,Nagase,Japanese,train
3783,Nagata,Japanese,train
3784,Nagatsuka,Japanese,train
3785,Nagumo,Japanese,train
3786,Naito,Japanese,train
3787,Nakada,Japanese,train
3788,Nakadai,Japanese,train
3789,Nakadan,Japanese,train
3790,Nakae,Japanese,train
3791,Nakagawa,Japanese,train
3792,Nakahara,Japanese,train
3793,Nakajima,Japanese,train
3794,Nakamoto,Japanese,train
3795,Nakamura,Japanese,train
3796,Nakane,Japanese,train
3797,Nakanishi,Japanese,valid
3798,Nakano,Japanese,train
3799,Nakanoi,Japanese,train
3800,Nakao,Japanese,train
3801,Nakasato,Japanese,train
3802,Nakasawa,Japanese,train
3803,Nakasone,Japanese,train
3804,Nakata,Japanese,train
3805,Nakatoni,Japanese,valid
3806,Nakayama,Japanese,valid
3807,Nakazawa,Japanese,test
3808,Namiki,Japanese,train
3809,Nanami,Japanese,train
3810,Narahashi,Japanese,test
3811,Narato,Japanese,test
3812,Narita,Japanese,train
3813,Nataga,Japanese,test
3814,Natsume,Japanese,train
3815,Nawabe,Japanese,valid
3816,Nemoto,Japanese,train
3817,Niijima,Japanese,valid
3818,Nijo,Japanese,train
3819,Ninomiya,Japanese,train
3820,Nishi,Japanese,train
3821,Nishihara,Japanese,train
3822,Nishikawa,Japanese,train
3823,Nishimoto,Japanese,train
3824,Nishimura,Japanese,train
3825,Nishimuraya,Japanese,valid
3826,Nishio,Japanese,train
3827,Nishiwaki,Japanese,train
3828,Nitta,Japanese,train
3829,Nobunaga,Japanese,train
3830,Noda,Japanese,train
3831,Nogi,Japanese,test
3832,Noguchi,Japanese,train
3833,Nogushi,Japanese,train
3834,Nomura,Japanese,valid
3835,Nonomura,Japanese,train
3836,Noro,Japanese,train
3837,Nosaka,Japanese,train
3838,Nose,Japanese,train
3839,Nozaki,Japanese,train
3840,Nozara,Japanese,train
3841,Numajiri,Japanese,train
3842,Numata,Japanese,valid
3843,Obata,Japanese,train
3844,Obinata,Japanese,test
3845,Obuchi,Japanese,train
3846,Ochiai,Japanese,train
3847,Ochida,Japanese,train
3848,Odaka,Japanese,valid
3849,Ogata,Japanese,train
3850,Ogiwara,Japanese,train
3851,Ogura,Japanese,valid
3852,Ogyu,Japanese,train
3853,Ohba,Japanese,train
3854,Ohira,Japanese,test
3855,Ohishi,Japanese,valid
3856,Ohka,Japanese,test
3857,Ohmae,Japanese,train
3858,Ohmiya,Japanese,train
3859,Oichi,Japanese,test
3860,Oinuma,Japanese,train
3861,Oishi,Japanese,train
3862,Okabe,Japanese,test
3863,Okada,Japanese,train
3864,Okakura,Japanese,train
3865,Okamoto,Japanese,test
3866,Okamura,Japanese,train
3867,Okanao,Japanese,train
3868,Okanaya,Japanese,test
3869,Okano,Japanese,train
3870,Okasawa,Japanese,train
3871,Okawa,Japanese,valid
3872,Okazaki,Japanese,train
3873,Okazawaya,Japanese,valid
3874,Okimasa,Japanese,train
3875,Okimoto,Japanese,valid
3876,Okita,Japanese,test
3877,Okubo,Japanese,test
3878,Okuda,Japanese,train
3879,Okui,Japanese,test
3880,Okuma,Japanese,test
3881,Okuma,Japanese,train
3882,Okumura,Japanese,test
3883,Okura,Japanese,train
3884,Omori,Japanese,train
3885,Omura,Japanese,train
3886,Onishi,Japanese,train
3887,Ono,Japanese,test
3888,Onoda,Japanese,test
3889,Onoe,Japanese,valid
3890,Onohara,Japanese,train
3891,Ooka,Japanese,valid
3892,Osagawa,Japanese,train
3893,Osaragi,Japanese,train
3894,Oshima,Japanese,valid
3895,Oshin,Japanese,train
3896,Ota,Japanese,train
3897,Otaka,Japanese,test
3898,Otake,Japanese,train
3899,Otani,Japanese,valid
3900,Otomo,Japanese,train
3901,Otsu,Japanese,train
3902,Otsuka,Japanese,train
3903,Ouchi,Japanese,train
3904,Oyama,Japanese,train
3905,Ozaki,Japanese,train
3906,Ozawa,Japanese,valid
3907,Ozu,Japanese,train
3908,Raikatuji,Japanese,train
3909,Royama,Japanese,train
3910,Ryusaki,Japanese,train
3911,Sada,Japanese,valid
3912,Saeki,Japanese,valid
3913,Saga,Japanese,valid
3914,Saigo,Japanese,valid
3915,Saiki,Japanese,valid
3916,Saionji,Japanese,train
3917,Saito,Japanese,test
3918,Saitoh,Japanese,train
3919,Saji,Japanese,train
3920,Sakagami,Japanese,test
3921,Sakai,Japanese,train
3922,Sakakibara,Japanese,train
3923,Sakamoto,Japanese,train
3924,Sakanoue,Japanese,test
3925,Sakata,Japanese,train
3926,Sakiyurai,Japanese,train
3927,Sakoda,Japanese,train
3928,Sakubara,Japanese,train
3929,Sakuraba,Japanese,train
3930,Sakurai,Japanese,train
3931,Sammiya,Japanese,valid
3932,Sanda,Japanese,train
3933,Sanjo,Japanese,train
3934,Sano,Japanese,train
3935,Santo,Japanese,train
3936,Saromi,Japanese,train
3937,Sarumara,Japanese,train
3938,Sasada,Japanese,test
3939,Sasakawa,Japanese,train
3940,Sasaki,Japanese,train
3941,Sassa,Japanese,valid
3942,Satake,Japanese,train
3943,Sato,Japanese,train
3944,Satoh,Japanese,train
3945,Satoya,Japanese,test
3946,Sawamatsu,Japanese,train
3947,Sawamura,Japanese,train
3948,Sayuki,Japanese,train
3949,Segawa,Japanese,train
3950,Sekigawa,Japanese,train
3951,Sekine,Japanese,train
3952,Sekozawa,Japanese,test
3953,Sen,Japanese,train
3954,Senmatsu,Japanese,train
3955,Seo,Japanese,train
3956,Serizawa,Japanese,valid
3957,Shiba,Japanese,test
3958,Shibaguchi,Japanese,train
3959,Shibanuma,Japanese,valid
3960,Shibasaki,Japanese,train
3961,Shibasawa,Japanese,train
3962,Shibata,Japanese,valid
3963,Shibukji,Japanese,train
3964,Shichirobei,Japanese,valid
3965,Shidehara,Japanese,train
3966,Shiga,Japanese,test
3967,Shiganori,Japanese,train
3968,Shige,Japanese,train
3969,Shigeki,Japanese,train
3970,Shigemitsu,Japanese,test
3971,Shigi,Japanese,train
3972,Shikitei,Japanese,train
3973,Shikuk,Japanese,train
3974,Shima,Japanese,train
3975,Shimada,Japanese,train
3976,Shimakage,Japanese,train
3977,Shimamura,Japanese,train
3978,Shimanouchi,Japanese,train
3979,Shimaoka,Japanese,train
3980,Shimazaki,Japanese,train
3981,Shimazu,Japanese,train
3982,Shimedzu,Japanese,train
3983,Shimizu,Japanese,valid
3984,Shimohira,Japanese,valid
3985,Shimon,Japanese,train
3986,Shimura,Japanese,train
3987,Shimuzu,Japanese,train
3988,Shinko,Japanese,train
3989,Shinozaki,Japanese,train
3990,Shinozuka,Japanese,valid
3991,Shintaro,Japanese,test
3992,Shiokawa,Japanese,train
3993,Shiomi,Japanese,valid
3994,Shiomiya,Japanese,train
3995,Shionoya,Japanese,test
3996,Shiotani,Japanese,train
3997,Shioya,Japanese,train
3998,Shirahata,Japanese,train
3999,Shirai,Japanese,train
4000,Shiraishi,Japanese,test
4001,Shirane,Japanese,train
4002,Shirasu,Japanese,train
4003,Shiratori,Japanese,test
4004,Shirokawa,Japanese,valid
4005,Shiroyama,Japanese,train
4006,Shiskikura,Japanese,train
4007,Shizuma,Japanese,train
4008,Shobo,Japanese,train
4009,Shoda,Japanese,valid
4010,Shunji,Japanese,train
4011,Shunsen,Japanese,train
4012,Siagyo,Japanese,train
4013,Soga,Japanese,valid
4014,Sohda,Japanese,train
4015,Soho,Japanese,train
4016,Soma,Japanese,test
4017,Someya,Japanese,valid
4018,Sone,Japanese,train
4019,Sonoda,Japanese,train
4020,Soseki,Japanese,train
4021,Sotomura,Japanese,test
4022,Suenami,Japanese,train
4023,Sugai,Japanese,train
4024,Sugase,Japanese,test
4025,Sugawara,Japanese,valid
4026,Sugihara,Japanese,valid
4027,Sugimura,Japanese,train
4028,Sugisata,Japanese,valid
4029,Sugita,Japanese,test
4030,Sugitani,Japanese,train
4031,Sugiyama,Japanese,train
4032,Sumitimo,Japanese,train
4033,Sunada,Japanese,valid
4034,Suzambo,Japanese,test
4035,Suzuki,Japanese,train
4036,Tabuchi,Japanese,train
4037,Tadeshi,Japanese,train
4038,Tagawa,Japanese,train
4039,Taguchi,Japanese,train
4040,Taira,Japanese,test
4041,Taka,Japanese,train
4042,Takabe,Japanese,test
4043,Takagaki,Japanese,train
4044,Takagawa,Japanese,valid
4045,Takagi,Japanese,train
4046,Takahama,Japanese,test
4047,Takahashi,Japanese,train
4048,Takaki,Japanese,train
4049,Takamura,Japanese,train
4050,Takano,Japanese,train
4051,Takaoka,Japanese,train
4052,Takara,Japanese,valid
4053,Takarabe,Japanese,train
4054,Takashi,Japanese,train
4055,Takashita,Japanese,train
4056,Takasu,Japanese,train
4057,Takasugi,Japanese,train
4058,Takayama,Japanese,train
4059,Takecare,Japanese,train
4060,Takeda,Japanese,test
4061,Takei,Japanese,train
4062,Takekawa,Japanese,valid
4063,Takemago,Japanese,train
4064,Takemitsu,Japanese,train
4065,Takemura,Japanese,train
4066,Takenouchi,Japanese,valid
4067,Takeshita,Japanese,train
4068,Taketomo,Japanese,train
4069,Takeuchi,Japanese,train
4070,Takewaki,Japanese,train
4071,Takimoto,Japanese,train
4072,Takishida,Japanese,train
4073,Takishita,Japanese,test
4074,Takizawa,Japanese,train
4075,Taku,Japanese,train
4076,Takudo,Japanese,train
4077,Takudome,Japanese,valid
4078,Tamazaki,Japanese,train
4079,Tamura,Japanese,train
4080,Tamuro,Japanese,train
4081,Tanaka,Japanese,test
4082,Tange,Japanese,valid
4083,Tani,Japanese,train
4084,Taniguchi,Japanese,train
4085,Tanizaki,Japanese,train
4086,Tankoshitsu,Japanese,train
4087,Tansho,Japanese,train
4088,Tanuma,Japanese,train
4089,Tarumi,Japanese,train
4090,Tatenaka,Japanese,test
4091,Tatsuko,Japanese,test
4092,Tatsuno,Japanese,train
4093,Tatsuya,Japanese,test
4094,Tawaraya,Japanese,train
4095,Tayama,Japanese,train
4096,Temko,Japanese,train
4097,Tenshin,Japanese,train
4098,Terada,Japanese,train
4099,Terajima,Japanese,train
4100,Terakado,Japanese,test
4101,Terauchi,Japanese,train
4102,Teshigahara,Japanese,valid
4103,Teshima,Japanese,train
4104,Tochikura,Japanese,train
4105,Togo,Japanese,valid
4106,Tojo,Japanese,train
4107,Tokaji,Japanese,test
4108,Tokuda,Japanese,valid
4109,Tokudome,Japanese,valid
4110,Tokuoka,Japanese,train
4111,Tomika,Japanese,valid
4112,Tomimoto,Japanese,train
4113,Tomioka,Japanese,train
4114,Tommii,Japanese,train
4115,Tomonaga,Japanese,train
4116,Tomori,Japanese,train
4117,Tono,Japanese,train
4118,Torii,Japanese,train
4119,Torisei,Japanese,train
4120,Toru,Japanese,train
4121,Toshishai,Japanese,test
4122,Toshitala,Japanese,train
4123,Toshusai,Japanese,train
4124,Toyama,Japanese,train
4125,Toyoda,Japanese,train
4126,Toyoshima,Japanese,test
4127,Toyota,Japanese,train
4128,Toyotomi,Japanese,train
4129,Tsubouchi,Japanese,train
4130,Tsucgimoto,Japanese,valid
4131,Tsuchie,Japanese,train
4132,Tsuda,Japanese,train
4133,Tsuji,Japanese,train
4134,Tsujimoto,Japanese,train
4135,Tsujimura,Japanese,test
4136,Tsukada,Japanese,test
4137,Tsukade,Japanese,train
4138,Tsukahara,Japanese,test
4139,Tsukamoto,Japanese,test
4140,Tsukatani,Japanese,train
4141,Tsukawaki,Japanese,train
4142,Tsukehara,Japanese,valid
4143,Tsukioka,Japanese,train
4144,Tsumemasa,Japanese,train
4145,Tsumura,Japanese,train
4146,Tsunoda,Japanese,train
4147,Tsurimi,Japanese,train
4148,Tsuruga,Japanese,valid
4149,Tsuruya,Japanese,train
4150,Tsushima,Japanese,valid
4151,Tsutaya,Japanese,valid
4152,Tsutomu,Japanese,test
4153,Uboshita,Japanese,train
4154,Uchida,Japanese,valid
4155,Uchiyama,Japanese,train
4156,Ueda,Japanese,valid
4157,Uehara,Japanese,train
4158,Uemura,Japanese,valid
4159,Ueshima,Japanese,train
4160,Uesugi,Japanese,train
4161,Uetake,Japanese,train
4162,Ugaki,Japanese,train
4163,Ui,Japanese,train
4164,Ukiyo,Japanese,train
4165,Umari,Japanese,valid
4166,Umehara,Japanese,train
4167,Umeki,Japanese,train
4168,Uno,Japanese,test
4169,Uoya,Japanese,train
4170,Urogataya,Japanese,train
4171,Usami,Japanese,train
4172,Ushiba,Japanese,train
4173,Utagawa,Japanese,train
4174,Wakai,Japanese,train
4175,Wakatsuki,Japanese,test
4176,Watabe,Japanese,train
4177,Watanabe,Japanese,train
4178,Watari,Japanese,train
4179,Watnabe,Japanese,train
4180,Watoga,Japanese,valid
4181,Yakuta,Japanese,valid
4182,Yamabe,Japanese,train
4183,Yamada,Japanese,valid
4184,Yamagata,Japanese,train
4185,Yamaguchi,Japanese,valid
4186,Yamaguchiya,Japanese,train
4187,Yamaha,Japanese,train
4188,Yamahata,Japanese,test
4189,Yamakage,Japanese,train
4190,Yamakawa,Japanese,train
4191,Yamakazi,Japanese,train
4192,Yamamoto,Japanese,train
4193,Yamamura,Japanese,train
4194,Yamana,Japanese,valid
4195,Yamanaka,Japanese,train
4196,Yamanouchi,Japanese,test
4197,Yamanoue,Japanese,test
4198,Yamaoka,Japanese,test
4199,Yamashita,Japanese,train
4200,Yamato,Japanese,valid
4201,Yamawaki,Japanese,valid
4202,Yamazaki,Japanese,train
4203,Yamhata,Japanese,train
4204,Yamura,Japanese,valid
4205,Yanagawa,Japanese,test
4206,Yanagi,Japanese,train
4207,Yanagimoto,Japanese,valid
4208,Yanagita,Japanese,train
4209,Yano,Japanese,train
4210,Yasuda,Japanese,train
4211,Yasuhiro,Japanese,valid
4212,Yasui,Japanese,train
4213,Yasujiro,Japanese,train
4214,Yasukawa,Japanese,test
4215,Yasutake,Japanese,test
4216,Yoemon,Japanese,train
4217,Yokokawa,Japanese,train
4218,Yokoyama,Japanese,valid
4219,Yonai,Japanese,train
4220,Yosano,Japanese,train
4221,Yoshida,Japanese,train
4222,Yoshifumi,Japanese,train
4223,Yoshihara,Japanese,valid
4224,Yoshikawa,Japanese,train
4225,Yoshimatsu,Japanese,train
4226,Yoshinobu,Japanese,test
4227,Yoshioka,Japanese,train
4228,Yoshitomi,Japanese,train
4229,Yoshizaki,Japanese,train
4230,Yoshizawa,Japanese,train
4231,Yuasa,Japanese,train
4232,Yuhara,Japanese,test
4233,Yunokawa,Japanese,train
4234,Ang,Chinese,train
4235,AuYong,Chinese,test
4236,Bai,Chinese,test
4237,Ban,Chinese,train
4238,Bao,Chinese,train
4239,Bei,Chinese,test
4240,Bian,Chinese,train
4241,Bui,Chinese,test
4242,Cai,Chinese,test
4243,Cao,Chinese,train
4244,Cen,Chinese,train
4245,Chai,Chinese,train
4246,Chaim,Chinese,valid
4247,Chan,Chinese,train
4248,Chang,Chinese,train
4249,Chao,Chinese,test
4250,Che,Chinese,train
4251,Chen,Chinese,train
4252,Cheng,Chinese,valid
4253,Cheung,Chinese,train
4254,Chew,Chinese,train
4255,Chieu,Chinese,train
4256,Chin,Chinese,train
4257,Chong,Chinese,train
4258,Chou,Chinese,train
4259,Chu,Chinese,test
4260,Cui,Chinese,train
4261,Dai,Chinese,train
4262,Deng,Chinese,valid
4263,Ding,Chinese,train
4264,Dong,Chinese,test
4265,Dou,Chinese,train
4266,Duan,Chinese,train
4267,Eng,Chinese,test
4268,Fan,Chinese,valid
4269,Fei,Chinese,train
4270,Feng,Chinese,train
4271,Foong,Chinese,train
4272,Fung,Chinese,test
4273,Gan,Chinese,test
4274,Gauk,Chinese,train
4275,Geng,Chinese,train
4276,Gim,Chinese,train
4277,Gok,Chinese,test
4278,Gong,Chinese,train
4279,Guan,Chinese,valid
4280,Guang,Chinese,test
4281,Guo,Chinese,train
4282,Gwock,Chinese,train
4283,Han,Chinese,train
4284,Hang,Chinese,train
4285,Hao,Chinese,train
4286,Hew,Chinese,train
4287,Hiu,Chinese,train
4288,Hong,Chinese,train
4289,Hor,Chinese,train
4290,Hsiao,Chinese,train
4291,Hua,Chinese,train
4292,Huan,Chinese,train
4293,Huang,Chinese,train
4294,Hui,Chinese,train
4295,Huie,Chinese,train
4296,Huo,Chinese,train
4297,Jia,Chinese,train
4298,Jiang,Chinese,train
4299,Jin,Chinese,train
4300,Jing,Chinese,train
4301,Joe,Chinese,train
4302,Kang,Chinese,train
4303,Kau,Chinese,train
4304,Khoo,Chinese,test
4305,Khu,Chinese,train
4306,Kong,Chinese,train
4307,Koo,Chinese,train
4308,Kwan,Chinese,train
4309,Kwei,Chinese,train
4310,Kwong,Chinese,train
4311,Lai,Chinese,train
4312,Lam,Chinese,train
4313,Lang,Chinese,train
4314,Lau,Chinese,valid
4315,Law,Chinese,train
4316,Lew,Chinese,train
4317,Lian,Chinese,train
4318,Liao,Chinese,train
4319,Lim,Chinese,train
4320,Lin,Chinese,train
4321,Ling,Chinese,train
4322,Liu,Chinese,train
4323,Loh,Chinese,train
4324,Long,Chinese,train
4325,Loong,Chinese,train
4326,Luo,Chinese,train
4327,Mah,Chinese,test
4328,Mai,Chinese,valid
4329,Mak,Chinese,train
4330,Mao,Chinese,train
4331,Mar,Chinese,test
4332,Mei,Chinese,train
4333,Meng,Chinese,valid
4334,Miao,Chinese,train
4335,Min,Chinese,train
4336,Ming,Chinese,train
4337,Moy,Chinese,train
4338,Mui,Chinese,train
4339,Nie,Chinese,train
4340,Niu,Chinese,train
4341,OuYang,Chinese,train
4342,OwYang,Chinese,train
4343,Pan,Chinese,test
4344,Pang,Chinese,train
4345,Pei,Chinese,train
4346,Peng,Chinese,valid
4347,Ping,Chinese,train
4348,Qian,Chinese,train
4349,Qin,Chinese,train
4350,Qiu,Chinese,train
4351,Quan,Chinese,train
4352,Que,Chinese,train
4353,Ran,Chinese,train
4354,Rao,Chinese,train
4355,Rong,Chinese,test
4356,Ruan,Chinese,train
4357,Sam,Chinese,valid
4358,Seah,Chinese,valid
4359,See ,Chinese,train
4360,Seow,Chinese,train
4361,Seto,Chinese,test
4362,Sha,Chinese,test
4363,Shan,Chinese,valid
4364,Shang,Chinese,train
4365,Shao,Chinese,train
4366,Shaw,Chinese,valid
4367,She,Chinese,train
4368,Shen,Chinese,train
4369,Sheng,Chinese,train
4370,Shi,Chinese,train
4371,Shu,Chinese,valid
4372,Shuai,Chinese,test
4373,Shui,Chinese,test
4374,Shum,Chinese,train
4375,Siew,Chinese,test
4376,Siu,Chinese,test
4377,Song,Chinese,train
4378,Sum,Chinese,valid
4379,Sun,Chinese,train
4380,Sze ,Chinese,train
4381,Tan,Chinese,train
4382,Tang,Chinese,train
4383,Tao,Chinese,train
4384,Teng,Chinese,train
4385,Teoh,Chinese,valid
4386,Thean,Chinese,train
4387,Thian,Chinese,train
4388,Thien,Chinese,test
4389,Tian,Chinese,test
4390,Tong,Chinese,train
4391,Tow,Chinese,train
4392,Tsang,Chinese,train
4393,Tse,Chinese,train
4394,Tsen,Chinese,valid
4395,Tso,Chinese,train
4396,Tze,Chinese,valid
4397,Wan,Chinese,train
4398,Wang,Chinese,train
4399,Wei,Chinese,train
4400,Wen,Chinese,train
4401,Weng,Chinese,train
4402,Won,Chinese,valid
4403,Wong,Chinese,train
4404,Woo,Chinese,train
4405,Xiang,Chinese,train
4406,Xiao,Chinese,train
4407,Xie,Chinese,train
4408,Xing,Chinese,test
4409,Xue,Chinese,train
4410,Xun,Chinese,valid
4411,Yan,Chinese,train
4412,Yang,Chinese,valid
4413,Yao,Chinese,train
4414,Yap,Chinese,train
4415,Yau,Chinese,valid
4416,Yee,Chinese,test
4417,Yep,Chinese,train
4418,Yim,Chinese,test
4419,Yin,Chinese,train
4420,Ying,Chinese,train
4421,Yong,Chinese,train
4422,You,Chinese,train
4423,Yuan,Chinese,train
4424,Zang,Chinese,train
4425,Zeng,Chinese,train
4426,Zha,Chinese,train
4427,Zhan,Chinese,train
4428,Zhang,Chinese,train
4429,Zhao,Chinese,train
4430,Zhen,Chinese,train
4431,Zheng,Chinese,train
4432,Zhong,Chinese,train
4433,Zhou,Chinese,train
4434,Zhu,Chinese,test
4435,Zhuo,Chinese,train
4436,Zong,Chinese,train
4437,Zou,Chinese,train
4438,Bing,Chinese,train
4439,Chi,Chinese,train
4440,Chu,Chinese,train
4441,Cong,Chinese,train
4442,Cuan,Chinese,valid
4443,Dan,Chinese,test
4444,Fei,Chinese,train
4445,Feng,Chinese,test
4446,Gai,Chinese,test
4447,Gao,Chinese,train
4448,Gou,Chinese,test
4449,Guan,Chinese,valid
4450,Gui,Chinese,train
4451,Guo,Chinese,train
4452,Hong,Chinese,valid
4453,Hou,Chinese,train
4454,Huan,Chinese,valid
4455,Jian,Chinese,valid
4456,Jiao,Chinese,test
4457,Jin,Chinese,train
4458,Jiu,Chinese,train
4459,Juan,Chinese,valid
